num_0,num_1,num_2,num_3,num_4,num_5,category,type,class
1.1889511750846185,0.32942439383600136,1.0005628783232146,0.17618931864220516,0.5668378287876918,0.9896039874934642,A,X,1
1.9071897615156537,1.0746253416818479,0.44822871397751113,-1.348512769743566,-2.41583430569379,-0.13041058240533063,B,Y,1
-0.7144815049426922,-0.6777238734118634,-0.0824318961325833,0.6627939123403258,-0.6208957967003688,0.8951921675465123,C,Y,0
0.033493387140324196,0.037612354567568416,1.8749964459357513,0.17810962470411115,-0.05414216712711256,0.5239020065454016,A,X,1
1.7971448018381924,-0.04674373416386434,0.43975802951795245,-0.10828623832925553,-0.10304058169055548,-0.490092468827472,B,Y,1
-0.5600838882216894,1.6960577535787023,-0.553833023298506,-1.5406409691105445,0.12540678294127205,1.017817286474413,C,Y,0
1.242516123807333,-1.194465249343915,1.1127563010774193,2.0589388452982744,-0.6841544362973593,-0.17406566064673976,A,Y,1
-1.2315554653272682,1.8536995434306858,-1.4923864568169232,-0.39978822085083937,0.7846885920322508,-0.6840129905611327,A,Y,0
-0.9891160917615585,-0.05224085914030994,2.390156142731487,-0.2560005872975107,-0.20707203101898666,-1.1155593718557837,B,Y,1
0.38509549724866066,0.8837234028215399,-0.6063041132558343,0.5357316093267642,-0.5985280415435967,-1.8937214283323112,B,X,0
0.4573646321850826,2.074383013419702,-1.195896357049127,0.17937983537178465,1.3097551496028543,-0.10198582540100519,C,X,0
-1.4268340944965052,0.044958196480146664,1.4903599815289843,-0.506534492838361,0.23224285504812692,-1.053527670213464,B,X,1
-0.09947297378788458,0.38669153944393364,0.12585280368712068,-0.4314973802465361,0.44299270611619035,0.6694975570550015,A,Y,1
0.7355989953168233,-0.2929286350790185,-0.6210090533888766,1.9631190116484514,0.13762416119919,-0.2574873126021981,C,X,1
-1.477082035650432,-0.9324805769193364,-0.6423182098697088,0.4394135171192805,-0.3562272580922101,0.01519729634865994,A,X,0
-1.4332498962271858,1.404428839115885,-0.7374900016141628,0.23512253120707965,-0.5305600376356708,-0.31813211325341345,A,Y,0
-0.794045681610099,0.29630324755773246,-0.980342216152389,0.3142547140229679,-0.11882549513904682,0.6300198195293062,A,X,0
0.7286814587472745,-0.31758031085519073,0.36603140224205327,-0.4482821885355517,1.3160777571127416,-0.3589801937965196,A,Y,1
-0.20177707247723647,-0.4688093979762362,-0.733076289508027,2.033697892727265,0.4864116022817191,0.0680871680033405,C,X,0
-0.47622093450766806,1.113111760269593,-0.5456406400122633,0.12077919078002719,2.20295155170782,-0.9572529343475981,A,Y,0
0.5395744544491703,0.2885451789049627,0.5281592620972155,-0.2849035974847795,-0.5922557504863658,0.22649295862750257,B,X,1
-0.45602929023476,-2.3316379773712277,-0.8244659877907774,-0.3166669991278488,-1.0778491538051338,0.15098681649201912,A,X,0
-0.757596176861602,-0.043438897417883,2.16787268644344,1.2270025736281478,0.5914919405031096,1.8092289013068659,A,Y,1
-0.07258592159281166,-0.062407818121021356,-1.05559626636206,1.2781551703357357,1.956992599070562,0.90740965194817,C,X,0
1.423386092648631,-2.7373370562130814,2.3396963485809272,-0.10434319627602699,2.3559681409386264,1.7316504340428809,C,Y,1
0.7724254110872284,-0.3430353050142959,0.1582391268790533,-1.9100245617938043,0.9307994107903057,-2.5550050652857745,C,X,1
-0.2986888738826629,1.543237403813956,0.7207248784516294,-1.5299147611414732,-1.34030549732504,-0.5974356421217754,B,X,1
0.0783757836036479,0.8765508245111505,0.6041381074941737,-1.0587542097034526,0.6187329374352074,0.7253370144771,A,X,1
0.48852016997536707,2.47818464765586,0.7263189592632383,0.9678229659412162,1.875858357273764,0.8501171030494824,A,Y,1
-0.551055678822625,1.242702871261137,-0.4013942098204272,-0.9826083441351695,-0.8969775875339154,1.2313489462597484,B,X,0
0.6202457727272859,1.0608360585682186,0.6250908336340693,0.1888472928565346,0.31801149266751344,0.591078476506341,B,X,1
-0.6024899379467953,-1.2903001767802595,-0.48511506348364153,0.5441233503995898,-0.6478372818743074,2.129616646867411,C,X,0
0.4412632166932883,0.11948748991039185,-0.6063373158252868,0.9157370120091122,-1.2119422262768509,0.3157714378321137,B,X,1
-0.43552967992716335,0.12092964274968865,0.48627319240906386,-1.1456623229825649,-1.6709320126528755,-0.9316527850873301,B,X,1
0.8792417420572523,0.3731333914747823,-0.40290132655211713,1.968147100318418,1.2850983638644986,1.043461984944763,C,Y,1
-0.7242053907654499,1.0323476201672648,0.3407081540959084,-0.7222648950649616,-0.10410068214720108,-1.0384346713060235,B,Y,0
-0.7134846037733742,-1.1441757412110474,0.9565541298517434,-0.07092582088749534,-0.9415988383485345,0.5173743292837797,C,X,1
0.0015033164045851067,1.0505054812667218,0.1333367089299953,-1.4371876911985555,-0.4967436626659966,-1.1571948859546153,A,X,1
0.5630079045967847,1.084460836801576,-1.5439813064787988,-0.12449605370809819,1.1527508910882642,-1.5591027743376638,C,Y,0
-0.4350158240698577,-0.000229698709433205,1.067443584711766,0.5446892322913868,0.7490347978772707,0.6024599808624941,B,Y,1
-0.3731314936823809,1.643407137747976,-0.6709092083210072,-2.7784106959593813,-1.8005410554678065,-0.11689091422151389,B,X,0
-0.33154474857200145,-0.5363645247522444,0.15020437883634008,1.2004279371806503,0.4540281696213166,0.6485502035748631,C,X,0
-1.0797875772401162,-0.5194491892510879,0.7003557284570686,0.1080120599511815,0.47706213155529353,0.6137238793466493,B,Y,0
0.16619007103119254,1.5819061766556655,-0.5315360548744451,-0.8190916051136449,-1.764968803464475,0.7486032910005985,A,Y,0
-0.5700542615311426,1.266005919496249,0.24795244617517867,-0.3388328639712441,-1.0546378159284526,0.846511587141021,C,Y,0
-0.053887427544329944,0.267802236358015,0.6044413378913759,0.26575296731419207,-0.8498183768015674,0.521268034681237,C,Y,1
0.8202007417756949,0.3602290361831347,0.6323483735178703,0.7255443132246667,-0.3960628535962962,-0.4335572876379665,B,Y,1
2.2267869675244576,1.325759963334375,-0.04820588716250136,0.6828289557952604,-0.9376848308395843,-0.5988812624352399,B,Y,1
-1.2469096516029368,0.28566138159977295,0.2973651682092563,1.0838261053351088,-0.21203393432355527,1.0665879061072139,B,X,0
0.6529133283252059,2.459231205217613,1.6671159748665347,1.492156727740224,0.8356826166722305,-0.8942253886661151,C,Y,1
0.2927940174317923,2.2475552237713705,0.5069547413792032,-0.821778563562272,0.33596946790131904,-0.9896048340748077,C,Y,1
-0.8561941986867927,0.412899262087856,0.7395459245473952,-0.797921970107333,-0.5595564682221745,-1.4263750911681818,B,Y,0
-0.12929401053600606,-1.9460273188608526,-0.29914500165828156,0.07957702062960995,-1.7557893840060181,-1.007257917038587,C,X,0
-0.06009167765968855,-0.19657698705041687,-0.15036292750853983,0.2880128961700591,-1.6716829134355318,0.7086600672753995,A,X,0
-0.31872742336205084,-0.596197302087692,-1.8648554716906052,-0.26757716816757826,0.5120302565783048,0.14157213543256827,B,X,0
0.17081285426749113,-0.3390436640802288,-0.06054852187259797,-1.107461328116468,-0.00476603869298885,-0.491101518676934,C,X,0
-1.1247992013740484,0.7547192392854594,-1.575000095191989,0.5242855988457704,0.5871481425364098,-0.5272388300838102,A,Y,1
1.0304089642045287,-0.5483401120850115,-0.6111560215127,-1.200355239525486,-0.008443448542461453,-0.9586577434184866,B,X,1
-0.7916462428818392,-0.06537420809013574,-0.023507381962470188,1.2559336317835659,0.9310328520103603,0.5509922413679341,C,Y,0
-0.1465496170409263,-0.4040159541795773,-0.026592523339277283,-0.5562823566645203,-0.7009302046757014,-0.07879314743151704,B,X,0
-0.8783835941214154,-0.8169254324392738,0.9548740889647237,-1.3796790919574218,-1.039777604871315,1.2732738265199988,B,Y,1
-0.39213920963673643,1.3760260127397765,-1.1673651208250437,0.07378217075283319,0.7718272163986968,-0.9059715348348806,B,X,1
1.6743328157124602,-0.3903497829712537,0.5090899509607385,-0.6780546125845033,1.4916138497725873,0.3033597102859862,C,X,1
2.0972799006272753,1.179072011284753,0.8370328936924395,-0.9551170427292858,0.08385411395035618,-0.3166773172465712,A,X,1
0.026227258439208364,0.14772077800182626,-0.900697469898657,-0.15656246034011245,-0.0963888309956793,-1.0102284088871514,A,X,0
0.8004171833021931,0.22248521327634643,0.8132532099181279,0.4872185402850995,-1.7136254888785274,-0.8333051559192486,B,X,1
1.6532113149685608,0.7850891007532597,-1.6216392351813942,0.4700110325284867,-0.8319149212807356,-2.0964894882503637,C,X,1
1.6572090018819834,0.07532581794691111,0.21697838098037853,-1.2567711175053562,-1.1531374963311882,-1.5916371953999906,C,Y,1
1.4169760816935961,-1.6433286443372457,1.6167849683207607,-0.9867637548333795,-1.227879253439826,-0.055372336973118046,C,X,1
-0.6842093716826635,0.09729553840607576,-0.8771565273934805,-0.31348274971243295,-0.7583931737893346,0.861225723466313,A,Y,0
0.5126229913904747,0.24771922143903594,1.053547422901172,0.26317952432132297,0.17879942192955192,-0.11995372518464183,C,X,1
-0.7162481481989085,-0.7140423554361316,0.14712084084557622,1.017906792301055,0.5703637439699442,0.564618161770552,B,Y,0
-1.1061561292365731,0.5228318625666671,-0.3992074590507505,0.17573662658750355,0.5520148698287258,-1.1562071998537613,C,Y,0
0.15740371548979057,0.2362623336667617,0.998634763526669,-0.5168754599704078,-0.06121432783685457,0.1699642820361175,A,X,1
-0.5167859306360175,-0.5350477544986817,-0.5736425599565578,-0.1277230329920415,1.74708721858461,-0.09207542611249954,A,Y,0
0.4875399932607903,0.031592885976245044,-0.3075264351366598,-0.02419770203240646,0.7693456103101108,-0.05346743573879348,A,Y,1
-0.1609345293287546,-0.23477336644485744,-0.9934801403012754,1.0400901571891041,-0.4469360708663671,1.4694095296832657,A,Y,0
0.24470599738952128,1.4058853891791487,-0.19994269022412445,-0.733177575925666,1.043227688893244,-0.5610142160877859,C,Y,1
1.2855368186803255,0.5787137498365358,1.4644625122377632,-0.9764717984510988,0.9565108812872265,-0.7427471680502024,C,X,1
-2.396424950277559,0.8959166982326064,-0.006401936496103408,0.962414054170193,0.09201299135099902,0.02147521576248524,A,Y,1
1.497703468671258,0.11829355436845869,-0.47550023427775334,-0.08837511569229335,0.15763855342549715,-2.8446531204324543,C,Y,1
0.4911051631377178,1.358904534462064,-0.04898878820851682,-0.42075765874609633,0.38776751866939113,1.743547390939692,B,X,1
0.4691948621363831,0.21437364764990846,-0.3905792486713143,-1.0694964047198718,0.02340758294069926,0.04157676062014189,A,Y,0
-1.932097266386256,-0.7267836461075264,1.1588612617608192,-0.25806957644662293,-2.455825731763943,1.6011753474045443,A,X,0
-0.891509077663919,-0.4702672954071888,1.062254121768557,-0.7420734496322633,-1.9699605681863688,0.2175655299643953,C,X,1
0.7968421547466801,-0.46911059815514117,-0.12284381329174432,-1.179796241541408,-0.9954635815257836,-0.3216772998968878,B,X,1
0.6486122290630659,0.0977747429964652,1.020049299098559,1.6536109750979355,0.8865721701479811,-1.589963441914018,A,X,1
-0.28377803576779626,0.8769956512715757,-0.1195449456906255,-1.6193408691895903,-0.5519789211308319,-2.272451717097593,B,X,0
-0.27749562437764874,-0.6849212744959627,-0.3606459210280189,1.1814751714108023,-1.3314013563396612,-0.7182158312182835,A,Y,0
-1.1417624275159435,1.0713360795412783,1.1312372200050091,0.3600752658775715,0.3082896026381933,-1.2003382254937167,C,Y,0
0.19918898681167396,-1.1219104135185367,0.04119395418627698,-0.3433485010991792,-0.5941668829800706,0.02830235905997688,A,Y,1
0.6772619008186418,1.7754569181000432,0.5509849376448891,2.2779898051045526,0.20092503702355216,1.7838873299188238,C,Y,1
0.43558408766094686,0.23978958176160342,-0.1682279953750622,0.2991009577021073,0.43157849892316436,-1.4174527938526182,B,X,1
0.7000540538274891,-1.483993812663502,0.7011713536731663,0.5989534311169562,1.421247525758152,-0.8621024879207937,C,Y,1
-0.9871025980590088,1.1072585499312386,-1.0748392572865098,-1.1732333079514552,0.208617909402607,-0.046691542957991945,C,Y,0
0.15535533553356548,0.5377267010484975,0.5433103079752898,-0.07787286030339975,0.04815328652361599,-0.06698526895957137,A,X,1
0.035274358147669715,-1.387448904005148,0.7563899600802455,1.0490333789886384,0.6374292216692861,0.5605032358336176,A,X,1
-0.9906011504493648,-1.4152579249991868,0.8308927776544809,0.028568439468946646,0.16953238312800195,0.2144916195474207,B,X,0
0.257052765897236,0.6465407345217379,-0.09542827157967348,-1.9050934751722668,0.6884055142488796,0.5775466264133551,B,Y,1
-1.2946445621307656,-1.1660467432853188,0.8829912732693621,1.1190736219277155,-2.6636406311602383,0.44084305987948075,B,X,0
-0.22064635043660247,0.07416423207944571,0.13127779875706932,-0.7621427269376237,0.6526702685023648,-0.6881494387063138,C,Y,0
0.7470128074667325,0.9690291538551213,-0.8721589837128892,-0.8477193621091689,0.11365553608640665,1.5036566063761692,C,Y,0
-0.5927090241516831,-0.40319646475689347,0.32107214220451946,0.6567804225628722,0.5269673310290053,0.032293618677986365,A,X,0
-0.305518974710549,0.3318228066525445,-3.200569926563946,1.8692538310680837,-0.1858059173909823,0.18229774786200573,B,Y,0
2.0993798111828843,-0.7413108943096858,2.3321177016101857,0.7396610909540287,0.4465399694825137,0.6438986948411497,A,Y,1
-0.8414849923536032,-1.648956685660873,-1.180463681834589,1.0874164739588204,-0.9355715301444562,-1.65409836725634,A,Y,0
-0.07931664175488247,0.5747023308204463,0.03865128486942769,0.6063870302825959,1.1550133775604379,0.5712785824721058,C,Y,1
-0.15405280776771535,-0.54431767164655,0.7708046152647807,0.27531433300506586,-0.860766516994788,1.3021822064876425,A,Y,1
0.26216315048365507,0.6529134763401087,-0.39201853466518854,1.130715114553028,-1.5853582686716055,1.6754974960107958,C,X,0
-1.9388394601884573,-1.3766218655625526,0.2518302378463555,-0.530756132805377,-0.3283318972686925,-0.5310903808359716,A,Y,0
-0.7830753889884239,0.31697745438287706,-0.048561758765393453,0.8848340058585874,0.08017183229004728,-0.41681564031146834,B,Y,0
0.7744681887965331,-1.832237570605722,-2.5817391776343586,-1.5878221416530474,-0.343521770105061,0.3914681181805455,B,Y,0
-2.6711786829410533,-0.011610211841213471,-0.35457780207536366,0.13696211053934323,-1.907581997753973,2.6152666572921137,A,X,0
0.03250702677631625,-1.2171787554975697,0.12944129076332936,1.4948401263941093,-1.2866493938219377,-1.4948026265600824,A,Y,1
-0.11803987302759825,-0.03270280952681268,0.7094048171416073,1.4752928493183481,0.7800008320640236,-1.3876868495782382,B,X,1
-1.0710418353855413,-0.7983006496307254,0.7776754714572981,0.606706100055349,1.2615369842172088,0.5581135401190465,B,X,0
-0.6274711504487567,-0.196800677335289,-1.4614217465946748,0.6281442203822553,-0.6260598459205134,1.2242982848562467,C,Y,0
0.6002969801540358,1.9379995262491134,0.41979591008171774,0.4010732502533232,-0.18251829345491366,-0.38457580242178624,B,X,1
-0.258651841186265,0.9991480247422639,-1.3486104661821618,0.06332720266989578,-1.6663313729113671,0.37297514889430095,C,X,0
-0.4585296157225345,0.5036219655010356,-0.742498149664838,-0.2569784233340727,0.6323561148830777,0.12588127805572094,B,X,0
1.5427933359512191,-0.4815461310506369,-0.5679876890702067,1.2367918101036277,-0.3671865329571741,-0.41321827028470726,A,X,1
0.38310150633949663,-0.16385386016324285,-0.31154532611911234,-0.6929957326976681,1.362324949014687,-0.15064339610845887,A,Y,0
-0.5621483893811725,-0.2968835857359305,0.35492149875313733,1.46128401973745,-0.1691191455863507,-0.8627942933660809,B,X,0
1.918869254267176,0.13555096440925926,-0.1059273865210423,0.07183459790796395,-1.2454599843508227,-0.04540566616907678,A,X,1
0.7596079676254245,1.2201202527056243,-0.35821049719766634,0.18795341951623026,1.23797374544544,0.037528848547784766,C,Y,1
0.7194747311196413,0.4243112726378471,-0.6642758787876711,-0.916134583891578,1.0593212352836645,-2.6746325461584233,C,X,1
-0.6686228625639064,-1.3953004690879127,1.060793886994813,1.3647814725260778,-0.7243326125782066,2.764903143154464,C,X,1
1.3772165423695126,0.19715530603652767,1.4999895142411654,-0.6417282931576064,-0.27659073367283443,0.46321040942912745,B,X,0
-0.6920516740160699,-1.2843103510982228,-0.9379919428296085,-0.19668363098257965,0.4693153447547261,-0.33789046594611,C,X,0
-1.639842424076987,0.4703205105842162,1.2733741402790253,-0.6599447901509816,1.6627905941766747,0.8688731421697568,A,X,0
-1.05415805946547,-0.6479094362592419,-0.3129799534228018,-0.1852767258705726,-2.438379617751095,-0.7531593715543616,C,Y,0
-0.5536343286456148,1.8905599053610627,0.2269256263750773,-0.7980153802607322,-0.4385307180026674,0.4250875521152404,B,Y,0
-0.37795383522901277,-0.5853461891053252,-0.5532085050350268,0.47973037437499755,-1.3817150180168398,-1.0868994092789124,C,X,0
-0.9276448704774181,-1.1040937841969802,-0.8236338778547228,0.8968622181915691,1.036355880740219,0.2717070527230743,A,X,0
0.21481277624312986,-0.669981938800031,-2.081093131126931,0.14385163324634823,0.29773645476611693,-0.6736750876166813,A,Y,0
-1.0760718679449686,-1.2734155818502542,0.16763570596558694,0.08190416500063773,1.1945563195051805,-0.8054430600906586,B,Y,0
-0.28793499123209737,0.01720059235103982,-0.549859078379458,0.8390159109576929,1.2381460940285414,-1.105567085379944,C,X,0
-0.4580831804105587,1.3245549621255597,0.32316396875962894,0.11721179981621889,0.34124036603470553,0.6558894429555857,A,Y,1
0.38916379676224916,0.21359501257046531,0.009575052216129542,1.3482243069207784,-0.2662840582127011,0.0012370176020272286,B,Y,1
1.5519935321744154,0.3257265145978078,-0.06658574033879389,0.6307466866555212,0.22728954090655623,-0.7391152229297906,B,Y,1
0.24510162471481625,-0.8087673023257946,1.826772342601296,0.23877694995201437,-0.938207410404187,-0.3926308616970928,B,X,0
0.7595782506517088,-1.0911290342569888,2.7204643461524323,-1.4552528436723449,0.925654880851382,-0.4866092045014551,B,X,1
-0.808866301521583,0.5377319909182875,-0.45395709529539985,1.5915528507948589,-1.4012918749953005,0.5622784750420724,B,X,1
-0.2752225169152691,0.2962788881397917,0.5140948314654686,-1.7316185218489282,0.23400706641833025,1.0890533943820369,B,Y,1
0.4663871296200853,-0.36877049888462426,-1.4138048452136391,0.5079503789831874,1.8761071753953098,0.6618690189025913,A,X,0
1.1577189171293591,0.933016739439527,-0.3930788646074401,0.09048799653082809,0.8685231934970208,-1.5797201503991545,C,Y,1
0.6517430491753388,1.2589178216756192,-0.05135926426682004,0.8140197855685259,-0.5543716936134911,0.03823432284649213,B,X,1
-0.27311234228787656,0.45981269116679185,-0.10452560873507832,-1.6761793909474167,-0.71812744005889,1.9425085923574898,C,X,0
0.5675351827584689,-2.097921483858799,1.2078187518842378,-1.152821355888307,0.8933748097275014,1.2922341745522665,B,Y,1
0.10169002375444793,-0.9968928890583314,-0.7151638065523851,0.6292581392963357,-1.1354843349590091,-0.5818931489756969,A,X,0
0.5128939818892957,-0.6511747300974685,1.4207813824373177,-1.038079438798104,-3.2881567312576157,-0.778220767814002,A,Y,1
0.3101234130895267,0.8633299122015056,-0.4083886005353367,-0.2772301693268274,-0.03088638881003881,1.7419122435969832,C,X,1
0.37875895274464133,-0.49277316254854175,2.0517650982021998,0.011208238384341861,-2.075316769306431,-1.3868267606651243,B,X,1
